1	один	один	NUM	_	Case=Nom|Gender=Masc	_	_	_	@mn1985m-words#@mn1985m#281.689#281.971
697	мной	я	PRON	_	Case=Ins|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#466.126#466.528
698	какую-то	какой-то	DET	_	Case=Acc|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#466.528#466.929
699	часть	часть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#466.929#467.331
700	времени	время	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#467.331#467.732
701	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#467.732#468.134
702	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#468.134#468.535
703	тоже	тоже	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#468.535#468.937
704	помогаю/	помогаю/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#468.937#469.338
705	вот/	вот/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#469.338#469.74
706	чем	чем	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#469.74#470.141
707	могу/	могу/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#470.141#470.543
708	стараюсь	стараться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#470.543#470.944
709	всем	все	PRON	_	Animacy=Anim|Case=Dat|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#470.944#471.346
710	но	но	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#471.346#471.747
711	по...	по...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#471.747#472.149
712	понемножку	понемножку	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#472.149#472.55
713	он	он	PRON	_	Case=Nom|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#472.55#472.952
714	меня	я	PRON	_	Case=Acc|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#472.952#473.353
715	часто	часто	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#473.353#473.755
716	просит	просить	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#473.755#474.156
717	какие-нибудь	какой-нибудь	DET	_	Case=Acc|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#474.156#474.558
718	видосы	видос	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#474.558#474.959
719	смонтировать/	смонтировать/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#474.959#475.361
720	для	для	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#475.361#475.762
721	компании	компания	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#475.762#476.164
722	а	а	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#477.066#477.495
723	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#477.495#477.924
724	могу	мочь	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#477.924#478.353
725	монтировать	монтировать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#478.353#478.783
726	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#478.783#479.212
727	все	весь	DET	_	Case=Acc|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#479.212#479.641
728	все	весь	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#479.641#480.071
729	что	что	PRON	_	Case=Nom	_	_	_	@amg1995f-words#@amg1995f#480.071#480.5
730	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@amg1995f-words#@amg1995f#480.5#480.929
731	как	как	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#480.929#481.359
732	бы	бы	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#481.359#481.788
733	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#481.788#482.217
734	т..творческими	т..творческий	ADJ	_	Case=Ins|Degree=Pos|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#482.217#482.647
735	м...моментами	м...момент	NOUN	_	Animacy=Inan|Case=Ins|Gender=Masc|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#482.647#483.076
736	занимаюсь	заниматься	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#483.076#483.505
737	раскруткой/	раскруткой/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#483.505#483.935
738	придумываю	придумывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#483.935#484.364
739	ему	он	PRON	_	Case=Dat|Gender=Masc|Number=Sing|Person=3	_	_	_	@amg1995f-words#@amg1995f#484.364#484.793
740	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#484.793#485.223
741	собственно	собственно	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#485.223#485.652
742	говоря	говорить	VERB	_	Aspect=Imp|Tense=Pres|VerbForm=Conv|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#485.652#486.081
743	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#486.081#486.511
744	так	так	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#486.511#486.94
745	мы	мы	PRON	_	Case=Nom|Number=Plur|Person=1	_	_	_	@amg1995f-words#@amg1995f#486.94#487.369
746	ладим	ладить	VERB	_	Aspect=Imp|Mood=Ind|Number=Plur|Person=1|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#487.369#487.799
747	естественно	естественно	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#490.379#491.551
748	да	да	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#493.005#493.302
749	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#493.302#493.6
750	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#493.6#493.898
751	[нрзб]	[нрзб]	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#493.898#494.196
752	ммм	мм	NOUN	_	Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#494.196#494.494
753	ммм	мм	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#494.494#494.791
754	мне/	мне/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#494.791#495.089
755	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#495.089#495.387
756	на	на	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#495.387#495.685
757	компе	комп	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#495.685#495.983
758	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#495.983#496.28
759	на	на	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#496.28#496.578
760	короче/	короче/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#496.578#496.876
761	что	что	PRON	_	Case=Nom	_	_	_	@amg1995f-words#@amg1995f#496.876#497.174
762	мне	я	PRON	_	Case=Dat|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#497.174#497.472
763	под	под	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#497.472#497.769
764	руку	рука	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#497.769#498.067
765	попадается	попадать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#498.067#498.365
766	у	у	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#498.365#498.663
767	меня	я	PRON	_	Case=Gen|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#498.663#498.961
768	сто	сто	NUM	_	Case=Nom	_	_	_	@amg1995f-words#@amg1995f#498.961#499.258
769	пятьдесят	пятьдесят	NUM	_	Case=Nom	_	_	_	@amg1995f-words#@amg1995f#499.258#499.556
770	приложений	приложение	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#499.556#499.854
771	для	для	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#499.854#500.152
772	этого	это	PRON	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#500.152#500.449
773	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#500.449#500.747
774	на	на	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#500.747#501.045
775	компьютере	компьютер	NOUN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#501.045#501.343
776	программ	программа	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#501.343#501.641
777	очень	очень	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#501.641#501.939
778	много/	много/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#501.939#502.236
779	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#502.236#502.534
780	в...	в...	PROPN	_	Animacy=Anim|Case=Dat|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#502.534#502.832
781	когда	когда	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#502.832#503.13
782	училась	учиться	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#503.13#503.428
783	во	в	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#503.428#503.725
784	ВГИКе	ВГИК	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#503.725#504.023
785	а	а	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#504.023#504.321
786	я/	я/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#504.321#504.619
787	да	да	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#504.619#504.917
788	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#504.917#505.214
789	училась	учиться	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#505.214#505.512
790	когда-то	когда-то	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#505.512#505.81
791	во	в	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#505.81#506.108
792	ВГИКе	ВГИК	PROPN	_	Animacy=Inan|Case=Loc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#506.108#506.406
793	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#508.608#509.045
794	мечтала	мечтать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#509.045#509.482
795	после	после	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#509.482#509.92
796	актерского	актерский	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#509.92#510.357
797	факультета	факультет	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#510.357#510.795
798	потом	потом	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#510.795#511.232
799	окончить	окончить	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#511.232#511.67
800	режиссерский/	режиссерский/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#511.67#512.107
801	но	но	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#512.107#512.545
802	как-то	как-то	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#512.545#512.982
803	на	на	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#512.982#513.42
804	тот	тот	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#513.42#513.857
805	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#513.857#514.294
806	это	это	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#514.294#514.732
807	все/	все/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#514.732#515.169
808	почему-то	почему-то	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#515.169#515.607
809	прошло	пройти	VERB	_	Aspect=Perf|Gender=Neut|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#515.607#516.044
810	стороной	сторона	NOUN	_	Animacy=Inan|Case=Ins|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#516.044#516.482
811	потому	потому	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#516.482#516.919
812	что	что	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#516.919#517.357
813	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#517.357#517.794
814	решила	решить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#517.794#518.232
815	что	что	SCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#518.232#518.669
816	блин/	блин/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#518.669#519.106
817	надо	надо	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#519.106#519.544
818	становиться	становиться	VERB	_	Aspect=Imp|VerbForm=Inf|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#519.544#519.981
819	нет	нет	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#519.981#520.419
820	ненененене/	ненененене/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#520.419#520.856
821	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#520.856#521.294
822	ВГИК	ВГИК	PROPN	_	Animacy=Inan|Case=Nom|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#521.294#521.731
823	закончила	закончить	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#521.731#522.169
824	в	в	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#522.169#522.606
825	девятнадцать	девятнадцать	NUM	_	Case=Acc	_	_	_	@amg1995f-words#@amg1995f#522.606#523.044
826	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#523.044#523.481
827	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#523.481#523.918
828	есть	быть	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#523.918#524.356
829	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#524.356#524.793
830	еще	еще	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#524.793#525.231
831	пять	пять	NUM	_	Case=Acc	_	_	_	@amg1995f-words#@amg1995f#525.231#525.668
832	лет	год	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#525.668#526.106
833	между	между	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#526.106#526.543
834	прочим	прочее	PRON	_	Animacy=Inan|Case=Ins|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#526.543#526.981
835	сидела	сидеть	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#526.981#527.418
836	и	и	CCONJ	_	_	_	_	_	@amg1995f-words#@amg1995f#527.418#527.856
837	ждала	ждать	VERB	_	Aspect=Imp|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#527.856#528.293
838	тхм/	тхм/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#528.293#528.73
839	этой	этот	DET	_	Case=Ins|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#528.73#529.168
840	свадьбы/	свадьбы/	PUNCT	_	_	_	_	_	@amg1995f-words#@amg1995f#529.168#529.605
841	просто	просто	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#529.605#530.043
842	подумала	думать	VERB	_	Aspect=Perf|Gender=Fem|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#530.043#530.48
843	что	что	PRON	_	Case=Nom	_	_	_	@amg1995f-words#@amg1995f#530.48#530.918
844	наверно	наверно	ADV	_	Degree=Pos	_	_	_	@amg1995f-words#@amg1995f#530.918#531.355
845	в	в	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#531.355#531.793
846	какой-то	какой-то	DET	_	Case=Acc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#531.793#532.23
847	момент	момент	NOUN	_	Animacy=Inan|Case=Acc|Gender=Masc|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#532.23#532.668
848	нужно	нужный	ADJ	_	Degree=Pos|Gender=Neut|Number=Sing|Variant=Short	_	_	_	@amg1995f-words#@amg1995f#532.668#533.105
849	встать	встать	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#533.105#533.542
850	на	на	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#533.542#533.98
851	ноги	нога	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#533.98#534.417
852	хотя	хотя	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#534.417#534.855
853	бы	бы	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#534.855#535.292
854	в	в	ADP	_	_	_	_	_	@amg1995f-words#@amg1995f#535.292#535.73
855	тех	тот	DET	_	Case=Loc|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#535.73#536.167
856	профессиях	профессия	NOUN	_	Animacy=Inan|Case=Loc|Gender=Fem|Number=Plur	_	_	_	@amg1995f-words#@amg1995f#536.167#536.605
857	которыми	который	PRON	_	Case=Ins	_	_	_	@amg1995f-words#@amg1995f#536.605#537.042
858	я	я	PRON	_	Case=Nom|Number=Sing|Person=1	_	_	_	@amg1995f-words#@amg1995f#537.042#537.48
859	не	не	PART	_	_	_	_	_	@amg1995f-words#@amg1995f#538.007#538.293
860	то	то	PRON	_	Animacy=Inan|Case=Nom|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#538.293#538.58
861	чтобы	чтобы	SCONJ	_	Mood=Cnd	_	_	_	@amg1995f-words#@amg1995f#538.58#538.867
862	владею	владеть	NOUN	_	Animacy=Inan|Case=Acc|Gender=Fem|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#538.867#539.153
863	все	все	PRON	_	Animacy=Inan|Case=Acc|Gender=Neut|Number=Sing	_	_	_	@amg1995f-words#@amg1995f#539.153#539.44
864	пытаюсь	пытаться	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=1|Tense=Pres|VerbForm=Fin|Voice=Mid	_	_	_	@amg1995f-words#@amg1995f#539.44#539.727
865	овладеть	овладеть	VERB	_	Aspect=Perf|VerbForm=Inf|Voice=Act	_	_	_	@amg1995f-words#@amg1995f#539.727#540.014

